,tag,StemTag,quadrat,sp.x,biannual,intraannual,cored,treeID,stemID,gx,gy,status,NAD83_X,NAD83_Y,lat,lon
2,10010,1,101, juni,NA,NA,1,1009,1009,7.300000191,12.19999981,A,747392.536,4308518.804,38.89072929,-78.14763554
38,10122,1,101, juni,NA,NA,1,1104,1104,15.60000038,13.60000038,A,747400.8013,4308520.396,38.89074129,-78.14753978
8,10057,1,104, fram,NA,NA,1,1049,1049,6.199999809,69.69999695,D,747390.1023,4308576.263,38.89124712,-78.14764286
44,10194,1,104, fagr,NA,NA,1,1165,1165,14.89999962,73.19999695,A,747398.7188,4308579.964,38.89127801,-78.1475423
96,10296,1,106, juni,NA,NA,1,1257,1257,9.699999809,109.1999969,A,747392.685,4308615.834,38.89160254,-78.14759886
98,10517,1,107, quve,NA,NA,1,1465,1465,4.5,120.5999985,A,747387.222,4308627.11,38.89170557,-78.14765772
99,10539,1,108, fram,NA,NA,1,1483,1483,4.300000191,152,A,747386.2936,4308658.497,38.89198833,-78.1476571
97,10469,1,109,litu ,1,NA,NA,1419,1419,9.699999809,161,A,747391.4833,4308667.62,38.89206897,-78.14759405
101,10609,1,111,cagl ,1,NA,NA,1548,1548,19.5,202.8999939,A,747400.3086,4308709.736,38.89244555,-78.14747723
102,10619,1,111, fagr,NA,NA,1,1558,1558,4.300000191,208.3000031,A,747384.9874,4308714.782,38.89249528,-78.14765187
103,10636,1,112, quru,NA,NA,1,1575,1575,20,220.3999939,A,747400.4025,4308727.243,38.89260309,-78.14746985
104,10647,1,112, fagr,NA,NA,1,1586,1586,9.5,233.5,A,747389.6014,4308740.096,38.89272181,-78.14758961
100,10587,1,113,litu ,1,NA,NA,1526,1526,2.599999905,253,A,747382.2509,4308759.43,38.8928979,-78.1476673
105,10664,1,114, fagr,NA,NA,1,1603,1603,16.79999924,269.7000122,A,747396.0596,4308776.455,38.89304724,-78.14750213
106,10671,1,114,quru ,1,1,NA,1609,1609,6.199999809,274.5,A,747385.3511,4308781.008,38.89309123,-78.14762382
107,10675,1,114, fagr,NA,NA,1,1613,1613,12.10000038,271.5,A,747391.3191,4308778.146,38.89306379,-78.14755612
108,10726,1,115, qupr,NA,NA,1,1664,1664,4,288.1000061,A,747382.8362,4308794.553,38.89321385,-78.1476479
109,10730,1,115, fagr,NA,NA,1,1668,1668,9.800000191,295.7000122,A,747388.4583,4308802.286,38.89328186,-78.14758037
110,10731,1,115, qupr,NA,NA,1,1669,1669,8.399999619,295.8999939,A,747387.0541,4308802.453,38.89328377,-78.14759648
111,10743,1,115, fagr,NA,NA,1,1681,1681,18.70000076,299.7999878,A,747397.2608,4308806.591,38.89331814,-78.14747744
209,12025,1,117,quru ,1,1,NA,1713,1713,5,336.2999878,A,747382.7177,4308842.763,38.89364779,-78.1476319
211,12032,1,118, fagr,NA,NA,1,1720,1720,8.800000191,348.6000061,A,747386.2314,4308855.148,38.89375827,-78.14758697
216,12080,1,119, cato,NA,NA,1,1767,1767,7.099999905,377.7999878,A,747383.8544,4308884.301,38.89402133,-78.14760384
219,12101,1,120,quru ,1,NA,NA,1786,1786,10.69999981,381.8999939,D,747387.3583,4308888.483,38.89405798,-78.14756198
247,12171,1,122, frni,NA,NA,1,1853,1853,14.19999981,432,A,747389.6951,4308938.651,38.89450885,-78.14751699
270,12221,1,123, frni,NA,NA,1,1898,1898,11.10000038,455.2000122,A,747386.0577,4308961.773,38.89471798,-78.14755055
280,12234,1,124, fram,NA,NA,1,1911,1911,14.19999981,461.2000122,A,747389.0177,4308967.843,38.89477178,-78.14751427
303,12259,1,125,litu ,1,NA,NA,1934,1934,16.29999924,481.5,A,747390.6462,4308988.187,38.89495442,-78.14748819
304,12267,1,125, fram,NA,NA,1,1940,1940,19.89999962,492.6000061,A,747393.9877,4308999.367,38.8950541,-78.14744567
305,12270,1,125,tiam ,1,NA,NA,1942,1942,19.39999962,499.6000061,A,747393.3254,4309006.354,38.89511717,-78.14745078
306,12303,1,126, fram,NA,NA,1,1972,1972,3.799999952,508.1000061,A,747377.5324,4309014.489,38.89519484,-78.14762974
307,12308,1,126,caca ,1,NA,NA,1977,1977,11.69999981,500.6000061,A,747385.6043,4309007.175,38.89512674,-78.14753941
308,12354,1,128, juni,NA,NA,1,2015,2015,3.200000048,546.5,A,747376.0417,4309052.865,38.89554066,-78.14763308
309,12366,1,128, litu,NA,NA,1,2023,2023,16,554.0999756,A,747388.662,4309060.76,38.89560816,-78.14748489
310,12369,1,128, litu,NA,NA,1,2025,2025,20,556.2000122,A,747392.6122,4309062.952,38.89562678,-78.1474386
311,12387,1,129, juni,NA,NA,1,2042,2042,4.599999905,560.9000244,A,747377.1073,4309067.294,38.89567022,-78.14761561
312,12445,1,130, quve,NA,NA,1,2097,2097,10,587.7999878,A,747381.8818,4309094.312,38.89591205,-78.14755089
313,12460,1,130, quru,NA,NA,1,2111,2111,13.39999962,595.9000244,A,747385.0929,4309102.489,38.89598474,-78.14751096
314,12490,1,131, litu,NA,NA,1,2139,2139,19.10000038,602.2999878,A,747390.6429,4309109.019,38.89604195,-78.14744468
315,12508,1,131,litu ,1,NA,NA,2157,2157,10.69999981,610.4000244,A,747382.0573,4309116.922,38.8961155,-78.14754072
737,20040,1,201, fram,NA,NA,1,2336,2336,32.09999847,12.69999981,A,747417.3177,4308519.879,38.89073199,-78.14734975
763,20155,1,203, frni,NA,NA,1,2418,2418,38.40000153,40.40000153,A,747422.9734,4308547.718,38.89098095,-78.14727459
764,20155,2,203, frni,NA,NA,1,2418,32451,38.40000153,40.40000153,D,747422.9734,4308547.718,38.89098095,-78.14727459
807,20432,1,204,fram,1,NA,1,2661,2661,23.5,79.80000305,A,747407.1634,4308586.762,38.89133681,-78.1474426
808,20587,1,208,litu ,1,NA,NA,2778,2778,34.79999924,141.3000031,A,747417.0336,4308648.507,38.89188976,-78.14730668
809,20603,1,208,fram ,1,NA,NA,2793,2793,26,152.8000031,A,747407.9692,4308659.8,38.89199395,-78.147407
810,20605,1,208, caco,NA,NA,1,2795,2795,24.70000076,156.6999969,A,747406.579,4308663.669,38.89202916,-78.14742162
811,20617,1,209,litu ,1,NA,NA,2807,2807,26.89999962,167.6000061,A,747408.5256,4308674.617,38.89212715,-78.14739526
812,20627,2,209, fagr,NA,NA,1,2817,32545,36,175.6999969,A,747417.4352,4308682.926,38.89219943,-78.14728965
813,20627,1,209, fagr,NA,NA,1,2817,2817,36,175.6999969,A,747417.4352,4308682.926,38.89219943,-78.14728965
814,20627,3,209, fagr,NA,NA,1,2817,37108,36,175.6999969,A,747417.4352,4308682.926,38.89219943,-78.14728965
815,20693,1,211, fagr,NA,NA,1,2878,2878,36.09999847,219.8000031,A,747416.5121,4308727.016,38.89259652,-78.1472844
816,20712,1,212,litu ,1,NA,NA,2897,2897,21.5,228.3000031,A,747401.7188,4308735.175,38.89267411,-78.14745183
817,20804,1,215, litu,NA,NA,1,2988,2988,27.39999962,290.5,A,747406.1742,4308797.495,38.89323376,-78.14737806
818,20820,1,216, fagr,NA,NA,1,3003,3003,25.60000038,304.6000061,A,747404.0476,4308811.55,38.89336086,-78.14739749
819,20835,1,216, qual,NA,NA,1,3016,3016,25.29999924,313,A,747403.5528,4308819.941,38.89343651,-78.14740016
820,20847,1,216, fagr,NA,NA,1,3028,3028,37.5,314.6000061,A,747415.7124,4308821.823,38.89345003,-78.14725945
821,22004,1,217,litu ,1,NA,NA,3037,3037,28.60000038,321.7000122,A,747406.6501,4308828.715,38.89351461,-78.14736133
822,22004,2,217,litu ,1,NA,NA,3037,32560,28.60000038,321.7000122,A,747406.6501,4308828.715,38.89351461,-78.14736133
823,22031,1,217, qupr,NA,NA,1,3062,3062,35.70000076,337.7999878,A,747413.3747,4308844.975,38.89365907,-78.14727803
824,22041,1,217,litu ,1,NA,NA,3072,3072,21.79999924,339,A,747399.4506,4308845.853,38.89367088,-78.14743807
825,22064,1,218, qupr,NA,NA,1,3095,3095,38.40000153,357.7000122,A,747415.6123,4308864.933,38.89383806,-78.14724506
826,22170,1,221,litu ,1,NA,NA,3197,3197,27.89999962,413.7999878,A,747403.8136,4308920.774,38.89434397,-78.14736083
827,22208,1,222, frni,NA,NA,1,3233,3233,30.20000076,431.8999939,A,747405.6931,4308938.922,38.89450679,-78.14733264
828,22333,1,226,fram ,1,NA,NA,3354,3354,25.5,502.7000122,A,747399.3519,4309009.594,38.89514464,-78.14738021
829,22333,2,226,fram ,1,NA,NA,3354,32610,25.5,502.7000122,A,747399.3519,4309009.594,38.89514464,-78.14738021
830,22336,1,226, quru,NA,NA,1,3357,3357,23.89999962,507.5,A,747397.6409,4309014.356,38.89518798,-78.1473982
831,22371,1,227, quve,NA,NA,1,3392,3392,25.39999962,526.5999756,A,747398.6974,4309033.486,38.89535985,-78.14737914
832,22545,1,230, litu,NA,NA,1,3563,3563,37.20000076,586.9000244,A,747409.0953,4309094.043,38.89590196,-78.14723756
833,22600,1,231, qupr,NA,NA,1,3616,3616,36.90000153,609.7999878,A,747408.2641,4309116.93,38.89610819,-78.14723888
834,22603,1,231, litu,NA,NA,1,3619,3619,33,618.7999878,A,747404.1564,4309125.837,38.89618951,-78.14728298
835,22604,1,231, litu,NA,NA,1,3620,3620,33.09999847,620,A,747404.2285,4309127.039,38.89620031,-78.14728172
838,30109,1,301, fram,NA,NA,1,3766,3766,53.70000076,2.5,A,747439.1485,4308510.183,38.89063857,-78.14710183
836,30039,1,302,fram,1,NA,1,3702,3702,44.59999847,22.70000076,A,747429.5824,4308530.167,38.89082112,-78.1472048
839,30135,1,302, juni,NA,NA,1,3783,3783,53.29999924,24.10000038,A,747438.2476,4308531.768,38.8908331,-78.14710443
840,30141,1,302, frni,NA,NA,1,3788,3788,60,33.09999847,A,747444.737,4308540.921,38.89091365,-78.1470264
841,30142,1,302, frni,NA,NA,1,3789,3789,57.40000153,31.20000076,A,747442.1817,4308538.961,38.89089673,-78.14705653
837,30062,1,303, fram,NA,NA,1,3724,3724,44.20000076,57.59999847,A,747428.3728,4308565.048,38.89113541,-78.14720616
842,30174,1,303, fram,NA,NA,1,3818,3818,48.40000153,50.29999924,A,747432.7411,4308557.847,38.89106937,-78.14715845
843,30214,1,305, fagr,NA,NA,1,3855,3855,54.59999847,84.69999695,A,747438.1413,4308592.382,38.89137867,-78.14708381
844,30225,1,306,qual ,1,1,NA,3866,3866,60,103.0999985,A,747443.113,4308610.902,38.89154396,-78.14701988
845,30226,1,306, juni,NA,NA,1,3867,3867,51.59999847,104.5,A,747434.6828,4308612.107,38.89155718,-78.14711654
846,30233,1,306,fagr,1,1,1,3874,3874,55.59999847,116.1999969,A,747438.4103,4308623.897,38.89166224,-78.14706936
847,30234,1,306,fagr ,1,1,NA,3875,3875,55.29999924,118.5,A,747438.057,4308626.189,38.89168297,-78.1470726
848,30315,1,306, juni,NA,NA,1,3954,3954,44.70000076,105.4000015,A,747427.7638,4308612.847,38.89156578,-78.14719595
849,30331,1,306,cagl ,1,1,NA,3967,3967,48.29999924,119.5,A,747431.0357,4308627.026,38.89169248,-78.14715316
850,30333,1,306,fagr,1,1,1,3969,3969,54,119.3000031,A,747436.7388,4308626.959,38.89169027,-78.14708751
851,30339,1,307,litu ,1,1,NA,3975,3975,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
852,30339,2,307,litu ,1,1,NA,3975,32681,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
853,30339,3,307,litu ,1,1,NA,3975,37149,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
854,30339,2,307,litu ,1,1,NA,3975,32681,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
855,30339,2,307,litu ,1,1,NA,3975,32681,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
856,30339,3,307,litu ,1,1,NA,3975,37149,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
857,30339,1,307,litu ,1,1,NA,3975,3975,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
858,30339,1,307,litu ,1,1,NA,3975,3975,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
859,30339,3,307,litu ,1,1,NA,3975,37149,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
860,30339,1,307,litu ,1,1,NA,3975,3975,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
861,30339,2,307,litu ,1,1,NA,3975,32681,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
862,30339,3,307,litu ,1,1,NA,3975,37149,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
863,30339,2,307,litu ,1,1,NA,3975,32681,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
864,30339,2,307,litu ,1,1,NA,3975,32681,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
865,30339,3,307,litu ,1,1,NA,3975,37149,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
866,30339,1,307,litu ,1,1,NA,3975,3975,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
867,30339,1,307,litu ,1,1,NA,3975,3975,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
868,30339,3,307,litu ,1,1,NA,3975,37149,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
869,30339,1,307,litu ,1,1,NA,3975,3975,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
870,30339,2,307,litu ,1,1,NA,3975,32681,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
871,30339,3,307,litu ,1,1,NA,3975,37149,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
872,30339,2,307,litu ,1,1,NA,3975,32681,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
873,30339,2,307,litu ,1,1,NA,3975,32681,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
874,30339,3,307,litu ,1,1,NA,3975,37149,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
875,30339,1,307,litu ,1,1,NA,3975,3975,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
876,30339,1,307,litu ,1,1,NA,3975,3975,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
877,30339,3,307,litu ,1,1,NA,3975,37149,48.59999847,124.0999985,A,747431.2289,4308631.632,38.89173388,-78.14714928
878,30343,1,307,quru ,1,1,1,3979,3979,57.90000153,128,A,747440.4359,4308635.747,38.89176832,-78.14704176
879,30421,1,311, fagr,NA,NA,1,4052,4052,53.09999847,202.8000031,A,747433.9019,4308710.415,38.8924422,-78.14709011
880,30462,1,313,litu ,1,NA,NA,4091,4091,56.20000076,259,A,747435.6973,4308766.672,38.89294803,-78.14704916
885,30512,1,313,quru ,1,1,NA,4137,4137,42.90000153,254.3000031,A,747422.5099,4308761.665,38.89290667,-78.14720284
881,30467,1,314,litu ,1,1,NA,4096,4096,57.29999924,263,A,747436.7042,4308770.697,38.89298397,-78.14703611
882,30472,1,314, fagr,NA,NA,1,4101,4101,55.40000153,267.2999878,A,747434.7049,4308774.951,38.89302282,-78.1470576
883,30472,2,314, fagr,NA,NA,1,4101,32698,55.40000153,267.2999878,A,747434.7049,4308774.951,38.89302282,-78.1470576
884,30483,1,314, fagr,NA,NA,1,4112,4112,55.59999847,275.5,A,747434.7146,4308783.154,38.89309664,-78.14705453
886,30525,1,314, caco,NA,NA,1,4150,4150,48,266.7999878,A,747427.3185,4308774.28,38.89301886,-78.14714291
887,30534,1,314, fagr,NA,NA,1,4159,4159,45.09999847,275.3999939,A,747424.2198,4308782.81,38.89309651,-78.14717553
906,33337,1,315, cagl,NA,NA,1,39059,53766,50.1,288.3,A,747428.9,4308796,38.89321,-78.14712
888,30567,1,316, cagl,NA,NA,1,4190,4190,48.40000153,303.2999878,A,747426.8716,4308810.779,38.89334749,-78.14713491
889,30584,1,316,quve ,1,NA,NA,4207,4207,42.20000076,314.3999939,A,747420.4158,4308821.732,38.89344789,-78.14720531
890,32032,1,319, qupr,NA,NA,1,4267,4267,50.20000076,371.6000061,A,747427.0866,4308879.103,38.89396236,-78.14710781
891,32097,1,320,litu ,1,NA,NA,4326,4326,57.90000153,383,A,747434.5201,4308890.678,38.89406445,-78.14701803
892,32126,1,321,litu ,1,1,NA,4355,4355,49.59999847,405,A,747425.7119,4308912.48,38.89426316,-78.14711161
893,32138,1,321, qual,NA,NA,1,4366,4366,54.29999924,410.5,A,747430.2831,4308918.087,38.89431234,-78.14705695
894,32177,1,322, quve,NA,NA,1,4404,4404,59.20000076,436.2000122,A,747434.5855,4308943.894,38.8945434,-78.1469981
895,32189,1,322, litu,NA,NA,1,4416,4416,41.79999924,438.6000061,A,747417.1345,4308945.89,38.89456627,-78.14719836
896,32368,1,327, quve,NA,NA,1,4593,4593,55.59999847,530.2999878,A,747428.8035,4309037.885,38.89539097,-78.14703082
897,32381,1,327,qupr,1,NA,1,4606,4606,44.59999847,532.7999878,A,747417.7484,4309040.129,38.89541429,-78.14715733
898,32423,1,329,litu ,1,NA,NA,4647,4647,57.59999847,573.0999756,A,747429.81,4309080.72,38.89577622,-78.14700379
899,32493,1,331, quve,NA,NA,1,4714,4714,46.09999847,605.7000122,A,747417.5568,4309113.044,38.8960706,-78.14713326
900,32498,1,331, quve,NA,NA,1,4719,4719,56,605.7999878,A,747427.4518,4309113.374,38.89607078,-78.14701918
901,32513,2,332, qupr,NA,NA,1,4734,32761,41.09999847,620.4000244,A,747412.2171,4309127.625,38.89620333,-78.1471895
902,32513,3,332, qupr,NA,NA,1,4734,37171,41.09999847,620.4000244,D,747412.2171,4309127.625,38.89620333,-78.1471895
903,32513,1,332, qupr,NA,NA,1,4734,4734,41.09999847,620.4000244,A,747412.2171,4309127.625,38.89620333,-78.1471895
904,32516,1,332, quru,NA,NA,1,4737,4737,48.40000153,620.7999878,A,747419.5059,4309128.194,38.8962064,-78.14710535
905,32540,1,332,qupr ,1,NA,NA,4760,4760,59.90000153,635.5999756,A,747430.6594,4309143.257,38.89633883,-78.14697146
907,40024,1,401, juni,NA,NA,1,104,104,66.90000153,12.60000038,A,747452.1107,4308520.587,38.89072856,-78.14694881
908,40024,2,401, juni,NA,NA,1,104,31295,66.90000153,12.60000038,A,747452.1107,4308520.587,38.89072856,-78.14694881
909,40113,1,402, frni,NA,NA,1,4863,4863,63.09999847,35.20000076,A,747447.7874,4308543.092,38.89093233,-78.14699049
910,40113,2,402, frni,NA,NA,1,4863,40824,63.09999847,35.20000076,A,747447.7874,4308543.092,38.89093233,-78.14699049
911,40131,1,403, fram,NA,NA,1,4876,4876,65.19999695,41,A,747449.7523,4308548.94,38.89098441,-78.14696575
916,40522,1,404, cagl,NA,NA,1,4999,4999,74.09999847,75.59999847,A,747457.8472,4308583.737,38.89129531,-78.14685999
912,40479,1,405, fagr,NA,NA,1,4956,4956,61.59999847,80,A,747445.2485,4308587.846,38.89133584,-78.1470036
913,40480,1,405, fagr,NA,NA,1,4957,4957,62.20000076,81.30000305,A,747445.8182,4308589.159,38.8913475,-78.14699657
914,40485,1,405, fagr,NA,NA,1,4962,4962,67.5,85.80000305,A,747451.0123,4308593.781,38.89138764,-78.14693508
915,40493,1,405, fagr,NA,NA,1,4970,4970,69.30000305,88.90000153,A,747452.7399,4308596.922,38.89141542,-78.14691405
917,40529,1,405, qupr,NA,NA,1,5006,5006,73.80000305,80.40000153,A,747457.4359,4308588.528,38.89133855,-78.146863
918,40533,1,405, quve,NA,NA,1,5010,5010,79,83.80000305,A,747462.5556,4308592.048,38.89136879,-78.14680277
919,40536,1,405, fagr,NA,NA,1,5013,5013,78.69999695,88.09999847,A,747462.156,4308596.34,38.89140753,-78.14680582
920,40538,2,405, qupr,NA,NA,1,5015,32813,78.5,92.69999695,D,747461.8493,4308600.934,38.89144897,-78.1468077
921,40538,1,405, qupr,NA,NA,1,5015,5015,78.5,92.69999695,A,747461.8493,4308600.934,38.89144897,-78.1468077
922,40549,1,406, fagr,NA,NA,1,5026,5026,75.80000305,100.9000015,A,747458.9598,4308609.069,38.891523,-78.14683804
923,40554,1,406, fagr,NA,NA,1,5031,5031,78,110.3000031,A,747460.9411,4308618.518,38.89160748,-78.14681182
924,40562,1,406,fagr ,1,1,NA,5039,5039,66.30000305,116.1999969,A,747449.1074,4308624.145,38.89166146,-78.14694608
925,40563,1,406,fagr,1,1,1,5040,5040,63.59999847,117.8000031,A,747446.371,4308625.682,38.89167606,-78.14697704
926,40564,1,406,fagr ,1,1,NA,5041,5041,62.40000153,112.4000015,A,747445.2966,4308620.255,38.89162753,-78.14699137
927,40565,1,406,cagl ,1,1,NA,5042,5042,61.90000153,110.0999985,A,747444.8501,4308617.944,38.89160685,-78.14699734
928,40566,1,406,cagl ,1,1,NA,5043,5043,61.09999847,109.4000015,A,747444.0666,4308617.226,38.89160061,-78.14700662
929,40567,1,406,fagr ,1,1,NA,5044,5044,61.59999847,107.1999969,A,747444.6175,4308615.038,38.89158076,-78.14700107
930,40568,1,406,fagr ,1,1,NA,5045,5045,60.09999847,105.1999969,A,747443.1643,4308613.004,38.89156286,-78.14701854
933,40617,1,406, quru,NA,NA,1,5094,5094,73,112.1999969,A,747455.8984,4308620.301,38.89162495,-78.14686925
931,40569,1,407,litu ,1,1,NA,5046,5046,65.59999847,121.6999969,A,747448.28,4308629.627,38.89171103,-78.14695363
932,40585,1,408, fagr,NA,NA,1,5062,5062,64.59999847,148.6000061,A,747446.6562,4308656.497,38.89195333,-78.14696265
934,40635,1,408,cagl ,1,NA,NA,5109,5109,78.69999695,141,A,747460.9287,4308649.226,38.89188387,-78.1468009
935,40649,1,409, quru,NA,NA,1,5123,5123,75.09999847,160.6000061,A,747456.875,4308668.737,38.89206062,-78.14684055
936,40853,2,411, fram,NA,NA,1,5321,32851,74.5,219,A,747454.9203,4308727.107,38.89258652,-78.14684203
937,40853,1,411, fram,NA,NA,1,5321,5321,74.5,219,A,747454.9203,4308727.107,38.89258652,-78.14684203
938,40853,3,411, fram,NA,NA,1,5321,37208,74.5,219,A,747454.9203,4308727.107,38.89258652,-78.14684203
939,40873,1,412, fagr,NA,NA,1,116,116,75.90000153,233.3999939,A,747455.9859,4308741.536,38.89271608,-78.14682456
940,40873,2,412, fagr,NA,NA,1,116,31307,76.5,231,A,747456.6414,4308739.151,38.89269443,-78.14681787
941,40873,1,412, fagr,NA,NA,1,5340,5340,76.5,231,A,747456.6414,4308739.151,38.89269443,-78.14681787
942,40875,1,412,qual ,1,1,NA,5341,5341,74.40000153,234.3999939,D,747454.4631,4308742.501,38.89272519,-78.14684175
943,40889,1,413, fagr,NA,NA,1,5353,5353,74.90000153,244.1999969,A,747454.7356,4308752.31,38.8928134,-78.14683507
944,40934,1,414, fram,NA,NA,1,5395,5395,70.90000153,274.7999878,A,747450.0268,4308782.809,38.89308923,-78.14687831
945,40935,1,414, fram,NA,NA,1,5396,5396,69.90000153,274,A,747449.0456,4308781.986,38.8930821,-78.14688991
946,40942,1,414,acru ,1,NA,NA,5403,5403,62.20000076,262,A,747441.626,4308769.81,38.8929746,-78.14697975
947,40952,1,414, caco,NA,NA,1,5413,5413,71.5,267.2999878,A,747450.8006,4308775.325,38.89302165,-78.1468721
948,40972,1,415,litu ,1,NA,NA,5432,5432,67.19999695,289.6000061,A,747445.9844,4308797.519,38.89322276,-78.14691957
949,40972,2,415,litu ,1,NA,NA,5432,32871,67.19999695,289.6000061,A,747445.9844,4308797.519,38.89322276,-78.14691957
950,41006,1,415, fram,NA,NA,1,5461,5461,77.30000305,294.5,A,747455.968,4308802.652,38.89326615,-78.14680274
951,41025,1,416, fram,NA,NA,1,5474,5474,79.19999695,306.7999878,A,747457.5821,4308814.993,38.89337677,-78.1467797
952,41039,1,416, frni,NA,NA,1,5482,5482,75.59999847,317,A,747453.7465,4308825.107,38.89346887,-78.14682023
953,41040,1,416, frni,NA,NA,1,5483,5483,75.80000305,318,A,747453.9232,4308826.111,38.89347786,-78.14681783
954,42009,1,417,ploc ,1,NA,NA,5499,5499,79.5,323.7000122,A,747457.49,4308831.895,38.89352892,-78.14677467
955,42092,1,420, quru,NA,NA,1,5580,5580,70.09999847,380.3999939,A,747446.7771,4308888.362,38.89404015,-78.1468777
956,42207,1,423, quve,NA,NA,1,5693,5693,64,442.5,A,747439.2381,4308950.304,38.89459977,-78.1469422
957,42232,1,423, litu,NA,NA,1,5718,5718,67.30000305,450.2000122,A,747442.3586,4308958.078,38.89466887,-78.14690346
958,42248,1,424, quve,NA,NA,1,5734,5734,60.5,462.5,A,747435.275,4308970.217,38.89478012,-78.14698067
959,42250,1,424, litu,NA,NA,1,5735,5735,60.59999847,460.1000061,A,747435.4307,4308967.82,38.8947585,-78.14697974
960,42270,1,424,quru ,1,1,NA,5755,5755,72.30000305,478.6000061,D,747446.6984,4308986.587,38.89492423,-78.14684321
961,42283,1,425, quve,NA,NA,1,5768,5768,62.29999924,489.8999939,A,747436.4389,4308997.651,38.89502671,-78.14695738
962,42304,1,425, quve,NA,NA,1,5789,5789,63.40000153,491.2000122,A,747437.5084,4308998.977,38.89503833,-78.14694458
963,42389,1,428, qupr,NA,NA,1,5873,5873,61.20000076,545.0999756,A,747434.0586,4309052.811,38.89552383,-78.14696491
964,42397,1,428,quru ,1,NA,NA,5881,5881,70.40000153,545.5,A,747443.2468,4309053.424,38.89552677,-78.14685887
965,42544,1,430, litu,NA,NA,1,5926,5926,71.5,593,A,747443.2446,4309100.937,38.8959544,-78.14684177
966,42562,1,431,quru ,1,NA,NA,5942,5942,75.19999695,600.4000244,A,747446.7719,4309108.421,38.89602076,-78.14679845
967,42565,2,431, litu,NA,NA,1,5944,32925,74.30000305,608.5,A,747445.6842,4309116.498,38.89609376,-78.14680806
968,42565,1,431, litu,NA,NA,1,5944,5944,74.30000305,608.5,A,747445.6842,4309116.498,38.89609376,-78.14680806
969,50025,1,501, fram,NA,NA,1,6010,6010,91.09999847,11.30000019,A,747476.3343,4308519.848,38.89071509,-78.1466701
970,50046,1,501, quru,NA,NA,1,6031,6031,96.90000153,12.89999962,A,747482.0957,4308521.583,38.89072907,-78.14660313
971,50160,1,502,fram ,1,NA,NA,6050,6050,87.40000153,31,A,747472.1783,4308539.457,38.89089275,-78.1467109
972,50234,1,504, qual,NA,NA,1,6122,6122,95.40000153,60.5,A,747479.4918,4308569.135,38.89115779,-78.14661598
973,50244,1,504, cagl,NA,NA,1,6132,6132,90.69999695,67.80000305,A,747474.6237,4308576.324,38.89122387,-78.14666945
974,50246,1,504, cagl,NA,NA,1,6134,6134,89.69999695,69.30000305,A,747473.5891,4308577.8,38.89123745,-78.14668083
975,50262,1,505, caovl,NA,NA,1,6150,6150,81.19999695,80.90000153,A,747464.8223,4308589.2,38.89134252,-78.14677769
976,50274,1,505, quru,NA,NA,1,6162,6162,92.59999847,81.59999847,A,747476.203,4308590.164,38.89134799,-78.14664628
977,50281,1,505, litu,NA,NA,1,6169,6169,97.5,88.40000153,A,747480.9439,4308597.076,38.89140887,-78.14658919
978,50288,1,505,quru ,1,NA,NA,6176,6176,90.80000305,90.59999847,A,747474.1947,4308599.12,38.89142916,-78.14666618
980,50301,1,505, fagr,NA,NA,1,6189,6189,83.40000153,81.19999695,A,747467.0148,4308589.551,38.89134506,-78.14675231
981,50314,1,505, qual,NA,NA,1,6201,6201,87.19999695,97,A,747470.4472,4308605.435,38.89148705,-78.14670706
