tag,stemtag,sp,quadrat,survey.ID,year,month,day,measure,codes,notes,field.recorders,data.enter,location
190694,1,quru,1909,2019.09,2019,July,25,120.93,,,Ian McGregor,Ian McGregor,South
190838,1,quru,1916,2019.09,2019,July,25,71.53,,,Ian McGregor,Ian McGregor,North
192244,1,qual,1919,2019.09,2019,July,25,28.58,,,Ian McGregor,Ian McGregor,North
192437,1,litu,1925,2019.09,2019,July,25,12.84,,,Ian McGregor,Ian McGregor,North
192466,1,quru,1926,2019.09,2019,July,25,81.93,,,Ian McGregor,Ian McGregor,North
192484,1,quru,1926,2019.09,2019,July,25,47.44,,,Ian McGregor,Ian McGregor,North
192619,1,quru,1926,2019.09,2019,July,25,29.3,,,Ian McGregor,Ian McGregor,North
192542,1,litu,1929,2019.09,2019,July,25,5.16,,double-checked,Ian McGregor,Ian McGregor,North
192544,1,litu,1929,2019.09,2019,July,25,11.82,,,Ian McGregor,Ian McGregor,North
192560,1,qual,1930,2019.09,2019,July,25,119.8,,,Ian McGregor,Ian McGregor,North
200142,1,litu,2002,2019.09,2019,July,25,124.69,,,Ian McGregor,Ian McGregor,South
200551,1,litu,2005,2019.09,2019,July,25,108.9,,,Ian McGregor,Ian McGregor,South
202215,1,qual,2017,2019.09,2019,July,25,94.71,,needs nail for tag,Ian McGregor,Ian McGregor,North
202072,1,qual,2020,2019.09,2019,July,25,19.43,,,Ian McGregor,Ian McGregor,North
