"","tag","stemtag","sp","quadrat","treeID","stemID","biannual","intraannual","cored","year.cored","status","lx","ly","gx","gy","NAD83_X","NAD83_Y","lat","lon"
"357",72024,1,"quve ",717,8670,8670,1,0,0,NA,"A",20,9.6,140,329.6000061,747517.8368,4308839.197,38.89357764,-78.14607703
"358",72115,1,"litu ",719,8760,8760,1,0,0,NA,"A",11.2,10.7,131.1999969,370.7000122,747508.0857,4308880.082,38.89394836,-78.1461746
"359",72116,1,"litu ",719,8761,8761,1,1,0,NA,"A",14.4,10.8,134.3999939,370.7999878,747511.2825,4308880.256,38.89394903,-78.14613772
"360",72122,1,"caca ",719,8767,8767,1,0,0,NA,"A",19.9,19,139.8999939,379,747516.5908,4308888.582,38.89402247,-78.14607358
"361",72124,1,"quru ",719,8769,8769,1,1,0,NA,"A",12.5,19.4,132.5,379.3999939,747509.1835,4308888.81,38.89402661,-78.14615881
"362",72140,1,"quru",720,8785,8785,0,0,1,"2010-2011","A",NA,NA,129.399993896484,388.299987792969,747505.8779,4308897.635,38.89410697,-78.1461937
"363",72149,1,"litu ",720,8794,8794,1,0,0,NA,"A",13.8,0.7,133.8000031,380.7000122,747510.453,4308890.14,38.89403822,-78.14614371
"364",72210,1,"qual ",721,8853,8853,1,1,0,NA,"A",5.2,11.5,125.1999969,411.5,747501.1408,4308920.732,38.89431618,-78.14623993
"365",72212,1,"litu",721,8855,8855,0,0,1,"2016-2017","D",NA,NA,129.800003051758,420,747505.5424,4308929.336,38.89439238,-78.14618613
"366",72232,1,"qual",722,8875,8875,1,0,1,"2010-2011","A",14.5,12.6,134.5,432.6000061,747509.9488,4308942.042,38.8945055,-78.1461308
"367",72248,1,"caco ",723,8890,8890,1,0,0,NA,"A",15,0.3,135,440.2999878,747510.27,4308949.751,38.8945748,-78.14612432
"368",72308,1,"qual ",725,8948,8948,1,1,0,NA,"A",15.2,13.3,135.1999969,493.2999878,747509.2404,4309002.742,38.89505202,-78.14611708
"369",72322,1,"litu ",726,8962,8962,1,0,0,NA,"A",18.1,0.3,138.1000061,500.2999878,747511.9772,4309009.807,38.89511484,-78.14608301
"370",72324,1,"litu ",726,8964,8964,1,1,0,NA,"A",14.4,6.6,134.3999939,506.6000061,747508.1321,4309016.02,38.89517183,-78.14612506
"371",72337,1,"quru ",727,8977,8977,1,1,0,NA,"A",7.9,2.6,127.9000015,522.5999756,747501.2626,4309031.865,38.89531638,-78.14619846
"372",72345,1,"litu",727,8985,8985,0,0,1,"2016-2017","D",NA,NA,135.100006103516,523.599975585938,747508.4375,4309033.031,38.89532486,-78.14611541
"373",72348,1,"quru ",727,8988,8988,1,1,0,NA,"A",12,15.1,132,535.0999756,747505.0715,4309044.456,38.89542863,-78.14615006
"374",72357,1,"quru ",728,8997,8997,1,1,0,NA,"A",1.7,2,121.6999969,542,747494.6142,4309051.115,38.89549151,-78.14626809
"375",72361,1,"qupr",728,9001,9001,0,0,1,"2010-2011","D",NA,NA,121.099998474121,545,747493.9448,4309054.101,38.89551857,-78.14627473
"376",72375,1,"litu ",728,9015,9015,1,0,0,NA,"A",13.7,17.1,133.6999969,557.0999756,747506.2607,4309066.49,38.89562661,-78.14612842
"377",72377,1,"litu ",728,9016,9016,1,0,0,NA,"A",10.6,16.1,130.6000061,556.0999756,747503.1847,4309065.418,38.89561783,-78.14616423
"378",72396,1,"quru",729,9035,9035,0,0,1,"2010-2011","A",NA,NA,138.600006103516,578.200012207031,747510.6699,4309087.698,38.89581624,-78.14606999
"379",72408,1,"qual ",730,9047,9047,1,1,0,NA,"D",4.8,9.9,124.8000031,589.9000244,747496.6022,4309099.075,38.8959226,-78.14622791
"380",72424,1,"juni",730,9063,9063,0,0,1,"2010-2011","A",NA,NA,127,599.5,747498.5788,4309108.723,38.89600888,-78.14620166
"381",72427,1,"litu ",730,9066,9066,1,1,0,NA,"A",3.6,19.4,123.5999985,599.4000244,747495.1821,4309108.544,38.89600823,-78.14624085
"382",72447,1,"litu ",732,9085,9085,1,0,0,NA,"A",14.9,4.1,134.8999939,624.0999756,747505.906,4309133.5,38.89622982,-78.14610834
"383",72448,1,"litu ",732,9086,9086,1,0,0,NA,"A",18.9,4.7,138.8999939,624.7000122,747509.891,4309134.192,38.89623493,-78.1460622
"384",72452,1,"quve ",732,9090,9090,1,0,0,NA,"D",16.4,11.8,136.3999939,631.7999878,747507.227,4309141.232,38.89629904,-78.14609034
"385",72458,1,"pist",732,9096,9096,0,0,1,"2010-2011","A",NA,NA,124.199996948242,633,747495.0024,4309142.149,38.89631074,-78.14623081
"386",72460,1,"quru ",732,9098,9098,1,0,0,NA,"D",9.1,15.6,129.1000061,635.5999756,747499.8408,4309144.862,38.89633379,-78.1461741
"387",80005,1,"fram ",801,9107,9107,1,0,0,NA,"A",1.9,12.4,141.8999939,12.39999962,747527.0951,4308522.127,38.8907213,-78.1460847
"388",80046,1,"quve",802,9147,9147,0,0,1,"2010-2011","A",NA,NA,151.800003051758,37.7000007629395,747536.4055,4308547.65,38.89094839,-78.14596828
"389",80056,1,"quve",802,9156,9156,0,0,1,"2010-2011","D",NA,NA,159,30.7000007629395,747543.766,4308540.818,38.89088483,-78.14588598
"390",80089,1,"qual",804,9187,9187,0,0,1,"2010-2011","A",NA,NA,146.899993896484,60,747530.9895,4308569.83,38.89114954,-78.14602266
"391",80100,1,"litu ",804,9197,9197,1,0,0,NA,"A",3.4,12.6,142.3999939,70.80000305,747526.2402,4308580.523,38.89124712,-78.1460735
"392",80148,1,"quve",803,9237,9237,0,0,1,"2010-2011","A",NA,NA,156.199996948242,40.5,747540.7394,4308550.551,38.89097328,-78.14591732
"393",80156,1,"quve",803,9245,9245,0,0,1,"2010-2011","D",NA,NA,158,45.9000015258789,747542.4136,4308555.991,38.89102177,-78.14589608
"394",80159,1,"quve",803,9248,9248,0,0,1,"2010-2011","A",NA,NA,154,48.2999992370605,747538.359,4308558.298,38.89104367,-78.14594194
"395",80180,1,"cato ",804,9268,9268,1,0,0,NA,"A",11.6,5.6,155.8999939,65.30000305,747539.8641,4308575.337,38.89119661,-78.14591847
"396",80230,1,"qupr",805,9315,9315,0,0,1,"2010-2011","A",NA,NA,149,86.9000015258789,747532.4649,4308596.771,38.89139161,-78.14599595
"397",80233,1,"quru",805,9318,9318,0,0,1,"2010-2011","A",NA,NA,152.600006103516,83.6999969482422,747536.1382,4308593.656,38.89136253,-78.14595477
"398",80235,1,"quru",805,9320,9320,0,0,1,"2010-2011","A",NA,NA,153.699996948242,89.4000015258789,747537.1056,4308599.38,38.89141378,-78.14594157
"399",80248,1,"litu",805,9332,9332,0,0,1,"2010-2011","A",NA,NA,157.600006103516,88.6999969482422,747541.0208,4308598.77,38.89140719,-78.1458967
"400",80282,1,"litu",806,9364,9364,0,0,1,"2010-2011","A",NA,NA,147.100006103516,109.300003051758,747530.0457,4308619.121,38.89159345,-78.14601576
"401",80288,1,"cagl",806,9370,9370,0,0,1,"2010-2011","D",NA,NA,148.800003051758,100.199996948242,747531.9564,4308610.063,38.89151138,-78.14599702
"402",80301,1,"cagl",804,9383,9383,0,0,1,"2010-2011","A",NA,NA,140.100006103516,78,747523.7738,4308587.667,38.89131212,-78.14609933
"403",80316,1,"quru",806,9397,9397,0,0,1,"2010-2011","A",NA,NA,150.399993896484,114.199996948242,747533.2312,4308624.096,38.89163733,-78.14597728
"404",80330,1,"quru",806,9410,9410,0,0,1,"2010-2011","A",NA,NA,156.899993896484,113.800003051758,747539.7387,4308623.847,38.89163325,-78.14590243
"405",80371,1,"qual",807,9449,9449,0,0,1,"2010-2011","D",NA,NA,158.699996948242,128.300003051758,747541.2018,4308638.385,38.89176369,-78.14588033
"406",80398,1,"caco ",807,9474,9474,1,0,1,"2016-2017","D",1.8,19.6,140.1999969,139.6999969,747522.4423,4308649.353,38.89186768,-78.14609243
"407",80401,1,"caco ",807,9477,9477,1,0,0,NA,"A",7.4,19.4,147.3999939,139.6000061,747529.6427,4308649.42,38.89186626,-78.14600948
"408",80402,1,"qupr",807,9478,9478,0,0,1,"2010-2011","A",NA,NA,147.399993896484,136.600006103516,747529.7123,4308646.421,38.89183925,-78.14600976
"409",80437,1,"qupr",808,9513,9513,0,0,1,"2010-2011","D",NA,NA,153.5,146.800003051758,747535.574,4308656.76,38.89193065,-78.14593852
"410",80451,1,"qual",808,9527,9527,0,0,1,"2010-2011","A",NA,NA,140.199996948242,151.899993896484,747522.1593,4308661.55,38.89197754,-78.14609129
"411",80458,1,"qupr",808,9534,9534,0,0,1,"2010-2011","A",NA,NA,149,153.300003051758,747530.9244,4308663.153,38.8919895,-78.14598977
"412",80465,1,"qupr",808,9541,9541,0,0,1,"2010-2011","D",NA,NA,152.800003051758,157,747534.6376,4308666.941,38.89202254,-78.14594564
"413",80479,1,"cato",809,9555,9555,0,0,1,"2010-2011","D",NA,NA,151.600006103516,163.5,747533.2871,4308673.411,38.89208116,-78.14595886
"414",80481,1,"fram",809,9557,9557,0,0,1,"2016-2017","D",NA,NA,147,165,747528.6536,4308674.804,38.892095,-78.14601172
"415",80491,1,"quru",809,9567,9567,1,0,1,"2010-2011","A",5.2,17.7,145.1999969,177.6999969,747526.5594,4308687.459,38.89220949,-78.14603128
"416",80503,1,"caovl",809,9579,9579,0,0,1,"2010-2011","A",NA,NA,152.699996948242,177.899993896484,747534.0527,4308687.833,38.89221074,-78.14594484
"417",80540,1,"qual",813,9616,9616,0,0,1,"2010-2011","A",NA,NA,147.899993896484,248.699996948242,747527.6115,4308758.502,38.89284861,-78.14599355
"418",80554,1,"caovl",813,9630,9630,1,0,1,"2010-2011","A",6.9,11.2,146.8999939,251.1999969,747526.5538,4308760.978,38.89287119,-78.14600484
"419",80559,1,"nysy ",813,9635,9635,1,0,0,NA,"A",8.9,17.8,148.8999939,257.7999878,747528.4001,4308767.623,38.89293047,-78.14598118
"420",80576,1,"quve",815,9651,9651,0,0,1,"2010-2011","A",NA,NA,143.5,288,747522.301,4308797.69,38.8932028,-78.14604058
"421",80614,1,"caco ",810,9686,9686,1,0,0,NA,"D",1.9,18.2,141.8999939,198.1999969,747522.7847,4308707.877,38.89239432,-78.14606739
"422",80615,1,"litu ",810,9687,9687,1,0,0,NA,"A",4.4,16.8,144.3999939,196.8000031,747525.3165,4308706.535,38.89238153,-78.14603871
"423",80625,1,"cagl",810,9697,9697,0,0,1,"2010-2011","A",NA,NA,156,199.699996948242,747536.8461,4308709.703,38.8924068,-78.14590479
"424",80628,1,"quru ",811,9700,9700,1,1,0,NA,"A",7.5,3,147.5,203,747528.2718,4308712.805,38.89243713,-78.14600242
"425",80631,1,"litu ",811,9703,9703,1,0,0,NA,"A",0.2,6.1,140.1999969,206.1000061,747520.9019,4308715.735,38.89246558,-78.14608624
"426",80640,1,"caovl",811,9712,9712,0,0,1,"2010-2011","A",NA,NA,140.699996948242,214.399993896484,747521.2092,4308724.044,38.89254028,-78.1460797
"427",80641,1,"litu",811,9713,9713,0,0,1,"2016-2017","D",NA,NA,141.399993896484,216.5,747521.8603,4308726.16,38.89255914,-78.14607144
"428",80663,1,"qupr",812,9735,9735,0,0,1,"2010-2011","A",NA,NA,149.699996948242,227.300003051758,747529.9075,4308737.15,38.89265578,-78.1459748
"429",80694,1,"juni",816,9764,9764,0,0,1,"2010-2011","A",NA,NA,144.399993896484,304.299987792969,747522.8226,4308814.006,38.89334951,-78.14602869
"430",80711,1,"litu",810,9780,9780,0,0,1,"2010-2011","A",NA,NA,155.899993896484,188.199996948242,747537.0129,4308698.204,38.89230326,-78.14590701
"431",80719,1,"litu",810,9787,9787,0,0,1,"2010-2011","A",NA,NA,158,194.800003051758,747538.9593,4308704.851,38.89236253,-78.1458822
"432",80745,1,"qual",812,9813,9813,0,0,1,"2010-2011","A",NA,NA,151.899993896484,229,747532.0675,4308738.9,38.89267093,-78.1459493
"433",80746,1,"litu",812,9814,9814,0,0,1,"2010-2011","A",NA,NA,152.300003051758,231.899993896484,747532.4001,4308741.809,38.89269701,-78.14594442
"434",82058,1,"qual",818,9906,9906,0,0,1,"2010-2011","A",NA,NA,141.699996948242,348.600006103516,747519.0956,4308858.232,38.8937486,-78.14605567
"435",82059,1,"quve",818,9907,9907,0,0,1,"2016-2017","D",NA,NA,140.899993896484,346.600006103516,747518.3422,4308856.214,38.89373065,-78.14606508
"436",82115,1,"quru",819,9962,9962,0,0,1,"2010-2011","A",NA,NA,154.800003051758,378.5,747531.4984,4308888.427,38.89401688,-78.14590195
"437",82120,1,"quve",819,9967,9967,0,0,1,"2010-2011","A",NA,NA,148.399993896484,378.200012207031,747525.1071,4308887.979,38.89401464,-78.14597572
"438",82125,1,"cagl ",819,9972,9972,1,0,0,NA,"A",1.6,14.3,141.6000061,374.2999878,747518.3994,4308883.922,38.89398002,-78.14605443
"439",82138,1,"quru",820,9984,9984,1,0,1,"2010-2011","A",1.1,2.7,141.1000061,382.7000122,747517.7047,4308892.308,38.8940557,-78.14605941
"440",82203,1,"litu ",822,10045,10045,1,1,0,NA,"A",8,9.4,148,429.3999939,747523.5194,4308939.156,38.8944757,-78.14597555
"441",82218,1,"litu",822,10060,10060,0,0,1,"2010-2011","A",NA,NA,159.300003051758,436,747534.6632,4308946.016,38.89453431,-78.14584473
"442",82223,1,"litu ",822,10065,10065,1,0,0,NA,"A",0.5,17.7,140.5,437.7000122,747515.8289,4308947.28,38.89455098,-78.14606119
"443",82226,1,"litu ",823,10068,10068,1,0,0,NA,"A",2,4,142,444,747517.1823,4308953.613,38.8946076,-78.14604332
"444",82228,1,"quru",823,10070,10070,0,0,1,"2016-2017","D",NA,NA,156.600006103516,441.600006103516,747531.8341,4308951.552,38.89458493,-78.14587532
"445",82239,1,"litu",823,10081,10081,0,0,1,"2016-2017","D",NA,NA,146.399993896484,458.700012207031,747521.2401,4308968.411,38.89473965,-78.14599126
"446",82284,1,"quve ",825,10124,10124,1,0,0,NA,"A",1.3,12,141.3000031,492,747515.3689,4309001.584,38.89503987,-78.14604691
"447",82292,1,"litu ",826,10132,10132,1,0,0,NA,"A",1.8,0.4,141.8000031,500.3999939,747515.6739,4309009.993,38.89511547,-78.14604037
"448",82298,1,"litu ",826,10138,10138,1,0,0,NA,"A",0.3,5.1,140.3000031,505.1000061,747514.0653,4309014.657,38.8951579,-78.14605722
"449",82317,1,"litu",827,10156,10156,0,0,1,"2010-2011","A",NA,NA,143.600006103516,522.099975585938,747516.97,4309031.729,38.89531073,-78.14601761
"450",82326,1,"quve ",827,10165,10165,1,0,0,NA,"A",14.6,8.3,154.6000061,528.2999878,747527.8232,4309038.182,38.89536576,-78.14589028
"451",82357,1,"litu ",828,10196,10196,1,0,0,NA,"A",4,13.8,144,553.7999878,747516.6345,4309063.43,38.89559614,-78.14601004
"452",82360,1,"litu ",829,10198,10198,1,1,0,NA,"A",2.3,0.7,142.3000031,560.7000122,747514.7749,4309070.288,38.8956584,-78.14602899
"453",82365,1,"qual ",829,10203,10203,1,1,0,NA,"A",4.9,4.7,144.8999939,564.7000122,747517.2814,4309074.348,38.89569423,-78.14599866
"454",82368,1,"litu",829,10206,10206,1,0,1,"2010-2011","A",16.8,3.4,156.8000031,563.4000244,747529.2083,4309073.324,38.89568165,-78.14586166
"455",82381,1,"litu",829,10219,10219,0,0,1,"2016-2017","D",NA,NA,140.300003051758,576,747512.4205,4309085.538,38.89579631,-78.14605061
"456",82403,1,"litu",830,10241,10241,0,0,1,"2016-2017","D",NA,NA,144.600006103516,599.700012207031,747516.1695,4309109.331,38.8960094,-78.14599885
"457",82418,1,"quve",831,10256,10256,0,0,1,"2016-2017","D",NA,NA,141.899993896484,610.599975585938,747513.2173,4309120.166,38.89610775,-78.14602894
"458",82419,1,"litu ",831,10257,10257,1,0,0,NA,"A",3.3,10,143.3000031,610,747514.6309,4309119.598,38.89610224,-78.14601287
"459",82421,1,"litu ",831,10259,10259,1,0,0,NA,"A",5.6,14.7,145.6000061,614.7000122,747516.8212,4309124.35,38.8961444,-78.14598593
"460",82422,1,"litu ",831,10260,10260,1,1,0,NA,"A",6.9,19.5,146.8999939,619.5,747518.0095,4309129.179,38.89618752,-78.1459705
"461",82434,1,"quve",832,10272,10272,1,0,1,"2010-2011","A",6,15.6,146,635.5999756,747516.7362,4309145.254,38.89633256,-78.14597937
"462",90043,1,"quve ",901,10315,10315,1,0,0,NA,"A",12.5,17.6,172.5,17.60000038,747557.5663,4308528.035,38.89076589,-78.14573165
"463",90062,1,"fagr",902,10331,10331,0,0,1,"2010-2011","A",NA,NA,164.699996948242,29,747549.5039,4308539.251,38.89086911,-78.14582046
"464",90084,1,"quve",902,10351,10351,1,0,1,"2010-2011","A",16.2,19.3,176.1999969,39.29999924,747560.7618,4308549.815,38.89096102,-78.145687
"465",90104,1,"quve",902,10370,10370,0,0,1,"2010-2011","A",NA,NA,171.699996948242,31.7999992370605,747556.437,4308542.213,38.89089381,-78.14573955
"466",90121,1,"fagr",903,10386,10386,0,0,1,"2010-2011","A",NA,NA,162.199996948242,49.2999992370605,747546.5336,4308559.488,38.89105208,-78.14584737
"467",90130,1,"qual",903,10395,10395,0,0,1,"2010-2011","A",NA,NA,170.600006103516,51.5,747554.8803,4308561.882,38.89107128,-78.14575038
"468",90162,1,"litu ",904,10426,10426,1,0,0,NA,"A",16.9,11.1,176.8999939,71.09999847,747560.7239,4308581.623,38.89124731,-78.14567597
"469",90273,1,"qual",903,10529,10529,0,0,1,"2010-2011","A",NA,NA,173.600006103516,46.2000007629395,747558.0025,4308556.653,38.89102334,-78.14571631
"470",90276,1,"fagr",903,10532,10532,0,0,1,"2010-2011","A",NA,NA,174.5,47.0999984741211,747558.8813,4308557.574,38.89103138,-78.14570586
"471",90278,1,"fagr",903,10534,10534,0,0,1,"2010-2011","A",NA,NA,178.199996948242,52,747562.4667,4308562.558,38.89107523,-78.14566277
"472",90283,1,"qual",903,10538,10538,0,0,1,"2010-2011","A",NA,NA,177.100006103516,58.7999992370605,747561.2092,4308569.331,38.89113654,-78.14567481
"473",90285,1,"litu",904,10540,10540,0,0,1,"2016-2017","D",NA,NA,179.199996948242,60.0999984741211,747563.2785,4308570.679,38.89114809,-78.1456505
"474",90287,1,"litu",904,10542,10542,0,0,1,"2010-2011","A",NA,NA,179.399993896484,64.9000015258789,747563.3671,4308575.482,38.8911913,-78.14564774
"475",90311,1,"cagl ",904,10565,16420,1,0,0,NA,"A",17.5,15.8,177.5,75.80000305,747607.1787,4308765.15,38.89288602,-78.1450748
"476",90354,1,"litu ",905,10607,10607,1,0,0,NA,"A",10.6,5,170.6000061,85,747554.1032,4308595.373,38.89137293,-78.14574726
"477",90369,1,"litu",905,10622,10622,0,0,1,"2010-2011","A",NA,NA,172.600006103516,94.5999984741211,747555.8799,4308605.017,38.89145922,-78.14572332
"478",90413,3,"litu ",904,221,36586,1,0,0,NA,"A",11.7,17.2,171.6999969,77.19999695,747555.3838,4308587.601,38.89130261,-78.14573532
"479",90446,1,"ulru ",905,10695,10695,1,0,0,NA,"D",19.5,0.5,179.5,80.5,747563.1051,4308591.081,38.89133176,-78.14564514
"480",90522,1,"cagl",910,10768,10768,0,0,1,"2010-2011","A",NA,NA,170.800003051758,187.199996948242,747551.9321,4308697.55,38.89229317,-78.14573543
"481",90529,1,"quru",910,10775,10775,0,0,1,"2010-2011","A",NA,NA,172.699996948242,198.5,747553.5695,4308708.891,38.89239478,-78.14571248
"482",90530,1,"litu ",910,10776,10776,1,0,0,NA,"A",10.2,17.8,170.1999969,197.8000031,747551.0864,4308708.133,38.89238866,-78.14574135
"483",90533,1,"cagl ",911,10779,10779,1,0,0,NA,"D",18.2,2.1,178.1999969,202.1000061,747558.9845,4308712.618,38.89242679,-78.14564878
"484",90542,1,"cagl",911,10788,10788,0,0,1,"2010-2011","A",NA,NA,173.899993896484,212.399993896484,747554.4467,4308722.815,38.89251985,-78.14569736
"485",90546,1,"qual",911,10792,10792,0,0,1,"2010-2011","A",NA,NA,176.100006103516,219.699996948242,747556.4767,4308730.164,38.89258542,-78.14567133
"486",90552,1,"caovl",912,10798,10798,0,0,1,"2010-2011","A",NA,NA,179.100006103516,226.600006103516,747559.3158,4308737.132,38.89264734,-78.14563612
"487",90558,1,"qual",912,10804,10804,0,0,1,"2010-2011","A",NA,NA,177.899993896484,232.899993896484,747557.97,4308743.402,38.89270415,-78.14564936
"488",90567,1,"fagr",912,10813,10813,0,0,1,"2010-2011","A",NA,NA,170.300003051758,232.300003051758,747550.386,4308742.626,38.8926993,-78.14573698
"489",90577,1,"quve",913,10823,10823,0,0,1,"2010-2011","D",NA,NA,175.600006103516,248.199996948242,747555.3157,4308758.645,38.89284209,-78.14567444
"490",90607,1,"litu",910,10852,10852,0,0,1,"2016-2017","D",NA,NA,165.399993896484,187.300003051758,747546.5313,4308697.525,38.89229446,-78.14579764
"491",90612,1,"quru ",910,10857,10857,1,1,0,NA,"A",10.7,14,170.6999969,194,747551.6744,4308704.346,38.8923544,-78.14573595
"492",90616,1,"fagr",910,10861,10861,0,0,1,"2010-2011","A",NA,NA,160.199996948242,193.800003051758,747541.1819,4308703.902,38.89235337,-78.14585695
"493",90631,1,"quve",911,10876,10876,0,0,1,"2010-2011","A",NA,NA,161.5,213.899993896484,747542.0152,4308724.027,38.89253426,-78.14584009
"494",90634,1,"quve",911,10878,10878,0,0,1,"2010-2011","A",NA,NA,163.600006103516,217.600006103516,747544.0288,4308727.775,38.89256743,-78.14581555
"495",90639,1,"cato",912,10883,10883,0,0,1,"2016-2017","D",NA,NA,165.600006103516,225.600006103516,747545.8427,4308735.819,38.89263932,-78.14579176
"496",90645,1,"litu",912,10889,10889,0,0,1,"2010-2011","A",NA,NA,161.199996948242,224.5,747541.4694,4308734.617,38.89262973,-78.14584256
"497",90650,1,"quve",912,10894,10894,0,0,1,"2010-2011","D",NA,NA,160.600006103516,232.300003051758,747540.6886,4308742.401,38.89270001,-78.14584875
"498",90653,1,"qupr",912,10897,10897,0,0,1,"2010-2011","A",NA,NA,163.600006103516,236,747543.6019,4308746.17,38.89273311,-78.14581384
"499",90658,1,"fagr",913,10902,10902,0,0,1,"2010-2011","A",NA,NA,160.300003051758,245.399993896484,747540.0848,4308755.491,38.89281799,-78.14585098
"500",90660,1,"quru ",913,10904,10904,1,1,0,NA,"A",4.9,7.9,164.8999939,247.8999939,747544.6255,4308758.097,38.89284016,-78.14579775
"501",90716,1,"frni",916,10955,10955,0,0,1,"2016-2017","D",NA,NA,167.600006103516,308.200012207031,747545.9259,4308818.443,38.89338294,-78.14576102
"502",90718,1,"frni",916,10957,10957,0,0,1,"2016-2017","D",NA,NA,169,311.299987792969,747547.2536,4308821.575,38.89341075,-78.1457446
"503",90752,1,"qual",916,10963,10963,1,1,1,"2010-2011","A",12.4,7.4,172.3999939,307.3999939,747550.7431,4308817.755,38.89337538,-78.14570579
"504",90759,1,"frni",916,10969,10969,0,0,1,"2016-2017","D",NA,NA,169.5,314.899993896484,747547.6699,4308825.186,38.89344313,-78.1457385
"505",91302,1,"caovl",906,10975,10975,0,0,1,"2010-2011","A",NA,NA,174.199996948242,105.699996948242,747557.2219,4308616.151,38.89155906,-78.14570385
"506",91321,1,"cagl",907,10993,10993,0,0,1,"2010-2011","A",NA,NA,169.199996948242,123.599998474121,747551.808,4308633.93,38.8917206,-78.14575979
"507",91327,1,"cagl",907,10999,10999,0,0,1,"2010-2011","A",NA,NA,161,125.300003051758,747543.5708,4308635.439,38.89173651,-78.14585411
"508",91332,1,"caovl",907,11004,11004,0,0,1,"2010-2011","A",NA,NA,169.800003051758,129,747552.2826,4308639.343,38.89176918,-78.14575238
"509",91377,1,"litu",908,11045,11045,0,0,1,"2010-2011","A",NA,NA,165.600006103516,158.399993896484,747547.4017,4308668.637,38.89203422,-78.14579803
"510",91385,1,"caovl",909,11053,11053,0,0,1,"2010-2011","A",NA,NA,168,169.600006103516,747549.5412,4308679.89,38.89213489,-78.14576933
"511",91391,1,"cato",909,11059,11059,0,0,1,"2010-2011","D",NA,NA,164,174.300003051758,747545.4332,4308684.496,38.8921775,-78.14581498
"512",91435,1,"litu ",907,11102,11102,1,0,0,NA,"D",13.6,12.2,173.6000061,132.1999969,747556.0073,4308642.63,38.89179772,-78.1457083
"513",91451,1,"litu ",907,11118,11118,1,0,0,NA,"A",18.7,17.6,178.6999969,137.6000061,747560.9807,4308648.147,38.89184597,-78.14564903
"514",91474,1,"litu ",908,11140,11140,1,0,0,NA,"A",14.5,4.7,174.5,144.6999969,747556.6171,4308655.147,38.89191021,-78.14569676
"515",91476,1,"litu ",908,11142,11142,1,0,0,NA,"A",18.4,2.4,178.3999939,142.3999939,747560.5694,4308652.938,38.89188921,-78.14565204
"516",91477,1,"litu ",908,11143,11143,1,1,0,NA,"A",19.3,3.5,179.3000031,143.5,747561.4436,4308654.059,38.89189905,-78.14564157
"517",91486,1,"cagl ",908,11152,11152,1,0,0,NA,"A",17.5,9.2,177.5,149.1999969,747559.5119,4308659.716,38.89195051,-78.14566178
"518",91487,1,"cagl",908,11153,11153,0,0,1,"2010-2011","A",NA,NA,174,151.800003051758,747555.9525,4308662.234,38.89197418,-78.14570186
"519",91491,1,"litu",908,11157,11157,0,0,1,"2010-2011","A",NA,NA,174.5,154.600006103516,747556.3874,4308665.045,38.89199935,-78.14569584
"520",91493,1,"quve",908,11159,11159,0,0,1,"2010-2011","A",NA,NA,178,157.600006103516,747559.8169,4308668.125,38.89202611,-78.14565523
"521",91499,1,"quve",909,11165,11165,0,0,1,"2010-2011","A",NA,NA,172.300003051758,162.399993896484,747554.0071,4308672.792,38.89206975,-78.14572046
"522",92006,1,"litu ",917,11172,11172,1,0,0,NA,"D",6.3,1.4,166.3000031,321.3999939,747544.32,4308831.61,38.89350189,-78.14577477
"523",92018,1,"acru ",917,11184,11184,1,0,0,NA,"A",16.2,5.6,176.1999969,325.6000061,747554.1199,4308836.038,38.89353899,-78.1456603
"524",92046,1,"qual",918,11210,11210,0,0,1,"2010-2011","A",NA,NA,169.300003051758,340.799987792969,747546.8691,4308851.074,38.89367636,-78.14573839
"525",92112,1,"litu ",919,11276,11276,1,0,0,NA,"A",14.4,18.8,174.3999939,378.7999878,747551.0862,4308889.182,38.89401815,-78.14567608
"526",92139,1,"quru ",920,11303,11303,1,1,0,NA,"A",17.6,0.3,177.6000061,380.2999878,747554.2505,4308890.756,38.89403143,-78.14563907
"527",92140,1,"cato ",920,11304,11304,1,0,0,NA,"A",18.7,0.7,178.6999969,380.7000122,747555.3409,4308891.181,38.89403495,-78.14562636
"528",92141,1,"cagl ",920,11305,11305,1,0,0,NA,"A",19.4,4.7,179.3999939,384.7000122,747555.9479,4308895.196,38.89407091,-78.14561792
"529",92183,1,"cagl",921,11346,11346,0,0,1,"2016-2017","D",NA,NA,177.300003051758,401,747553.4704,4308911.443,38.89421784,-78.1456406
"530",92234,1,"qual ",922,11394,11394,1,1,0,NA,"D",20.1,19.1,180,439.1000061,747555.2857,4308949.596,38.89456071,-78.14560593
"531",92237,1,"nysy ",922,11397,11397,1,0,0,NA,"A",14.7,19.5,174.6999969,439.5,747549.9779,4308949.873,38.8945647,-78.14566697
"532",92238,1,"quve ",922,11398,11398,1,0,0,NA,"A",10.8,18.3,170.8000031,438.2999878,747546.1068,4308948.582,38.89455418,-78.14571201
"533",92250,1,"quru",922,11410,11410,0,0,1,"2010-2011","A",NA,NA,166.199996948242,434.799987792969,747541.5892,4308944.977,38.894523,-78.14576534
"534",92269,1,"ceca ",923,11428,11428,1,0,0,NA,"D",19.8,1.7,179.8000031,441.7000122,747555.0255,4308952.19,38.89458414,-78.145608
"535",92280,1,"quve ",923,11438,11438,1,0,0,NA,"A",15,7.9,175,446.8999939,747550.1061,4308957.278,38.89463131,-78.14566282
